word,occurrence,percentage,cumulative
fooi,1,7e-06,0.913514000000062
copywriter,1,7e-06,0.913521000000062
materie,1,7e-06,0.913528000000062
chari,1,7e-06,0.9135350000000619
grootbedrijf,1,7e-06,0.9135420000000619
poen,1,7e-06,0.9135490000000619
toeschouwer,1,7e-06,0.9135560000000619
oorlogspropaganda,1,7e-06,0.9135630000000619
honderdduizend,1,7e-06,0.9135700000000618
shasnsmskwomsnjkslmslwnwsjlabsownsmsjaoakanslwjslkj,1,7e-06,0.9135770000000618
boerderijkind,1,7e-06,0.9135840000000618
sorteren,1,7e-06,0.9135910000000618
protocol,1,7e-06,0.9135980000000617
shib,1,7e-06,0.9136050000000617
lely,1,7e-06,0.9136120000000617
adsportwereld,1,7e-06,0.9136190000000617
tipi,1,7e-06,0.9136260000000617
poes,1,7e-06,0.9136330000000616
1090,1,7e-06,0.9136400000000616
bartokpleinkroegschreeuwer,1,7e-06,0.9136470000000616
lok,1,7e-06,0.9136540000000616
sremmurd,1,7e-06,0.9136610000000616
rae,1,7e-06,0.9136680000000615
damsko,1,7e-06,0.9136750000000615
dogecoin,1,7e-06,0.9136820000000615
covid-19,1,7e-06,0.9136890000000615
coronavirusziekte,1,7e-06,0.9136960000000615
jongvolwassean,1,7e-06,0.9137030000000614
pediatrics,1,7e-06,0.9137100000000614
tweeduizendtwintig,1,7e-06,0.9137170000000614
zelink,1,7e-06,0.9137240000000614
ゼルダの伝説,1,7e-06,0.9137310000000614
hang-,1,7e-06,0.9137380000000613
luierplek,1,7e-06,0.9137450000000613
corstius,1,7e-06,0.9137520000000613
49jarig,1,7e-06,0.9137590000000613
rondvaren,1,7e-06,0.9137660000000613
toetsbaar,1,7e-06,0.9137730000000612
pepijnlientje,1,7e-06,0.9137800000000612
verwijzing,1,7e-06,0.9137870000000612
zeszone,1,7e-06,0.9137940000000612
zero-emissie,1,7e-06,0.9138010000000611
emissievrij,1,7e-06,0.9138080000000611
deaandeelhouder,1,7e-06,0.9138150000000611
jillesappelscha,1,7e-06,0.9138220000000611
energie-expert,1,7e-06,0.9138290000000611
gasinkomsten,1,7e-06,0.913836000000061
olie-,1,7e-06,0.913843000000061
defensiebudget,1,7e-06,0.913850000000061
signael,1,7e-06,0.913857000000061
topondernemer,1,7e-06,0.913864000000061
twittermaat,1,7e-06,0.9138710000000609
followersbubble,1,7e-06,0.9138780000000609
permanent,1,7e-06,0.9138850000000609
opgegroeid,1,7e-06,0.9138920000000609
140e,1,7e-06,0.9138990000000609
gekd,1,7e-06,0.9139060000000608
rottertram,1,7e-06,0.9139130000000608
bulshit,1,7e-06,0.9139200000000608
propbleem,1,7e-06,0.9139270000000608
helpme,1,7e-06,0.9139340000000608
eur,1,7e-06,0.9139410000000607
5985,1,7e-06,0.9139480000000607
fasteners,1,7e-06,0.9139550000000607
way,1,7e-06,0.9139620000000607
lemeessszz,1,7e-06,0.9139690000000606
huisman,1,7e-06,0.9139760000000606
henny,1,7e-06,0.9139830000000606
landschapsstijltuin,1,7e-06,0.9139900000000606
roddeltante,1,7e-06,0.9139970000000606
gaza,1,7e-06,0.9140040000000605
conveyor,1,7e-06,0.9140110000000605
steelen,1,7e-06,0.9140180000000605
hoert,1,7e-06,0.9140250000000605
psychologisch,1,7e-06,0.9140320000000605
benweyts,1,7e-06,0.9140390000000604
examenvraag,1,7e-06,0.9140460000000604
tekortkoming,1,7e-06,0.9140530000000604
nl2023,1,7e-06,0.9140600000000604
idiologie,1,7e-06,0.9140670000000604
vlgs,1,7e-06,0.9140740000000603
nieuwemedia,1,7e-06,0.9140810000000603
systeemmedium,1,7e-06,0.9140880000000603
installation,1,7e-06,0.9140950000000603
manipulatie,1,7e-06,0.9141020000000603
vraww,1,7e-06,0.9141090000000602
dar,1,7e-06,0.9141160000000602
aanspreekpunt,1,7e-06,0.9141230000000602
fbyzpsz,1,7e-06,0.9141300000000602
ct,1,7e-06,0.9141370000000602
nails,1,7e-06,0.9141440000000601
el-eid,1,7e-06,0.9141510000000601
bijtelskil,1,7e-06,0.9141580000000601
preparing,1,7e-06,0.9141650000000601
heeeeel,1,7e-06,0.91417200000006
whahahaha,1,7e-06,0.91417900000006
omwegeee,1,7e-06,0.91418600000006
ikpik,1,7e-06,0.91419300000006
millwall,1,7e-06,0.91420000000006
uitsupporter,1,7e-06,0.9142070000000599
thebelgiancat,1,7e-06,0.9142140000000599
mischien,1,7e-06,0.9142210000000599
heeel,1,7e-06,0.9142280000000599
rkvl,1,7e-06,0.9142350000000599
fox,1,7e-06,0.9142420000000598
russell,1,7e-06,0.9142490000000598
roden,1,7e-06,0.9142560000000598
betonrot,1,7e-06,0.9142630000000598
supermarktbranche,1,7e-06,0.9142700000000598
trilen,1,7e-06,0.9142770000000597
antoneta,1,7e-06,0.9142840000000597
somg,1,7e-06,0.9142910000000597
roller,1,7e-06,0.9142980000000597
coaster,1,7e-06,0.9143050000000597
erato,1,7e-06,0.9143120000000596
owh,1,7e-06,0.9143190000000596
knaap,1,7e-06,0.9143260000000596
tbs,1,7e-06,0.9143330000000596
dagbesteding,1,7e-06,0.9143400000000595
observatie,1,7e-06,0.9143470000000595
sksnsjnssknsksndgdnsjxndnmonyetkontolbangsaaaaattthsjaowwjhdusneudhbsoslajwosjeyd,1,7e-06,0.9143540000000595
tochalduurgenoeg,1,7e-06,0.9143610000000595
afdekzeil,1,7e-06,0.9143680000000595
accijnsverlaging,1,7e-06,0.9143750000000594
anjijnggggg,1,7e-06,0.9143820000000594
jongerentak,1,7e-06,0.9143890000000594
momma,1,7e-06,0.9143960000000594
hierdoor,1,7e-06,0.9144030000000594
omhssnoomgw,1,7e-06,0.9144100000000593
mwah,1,7e-06,0.9144170000000593
freemason,1,7e-06,0.9144240000000593
frietje,1,7e-06,0.9144310000000593
twen,1,7e-06,0.9144380000000593
nep,1,7e-06,0.9144450000000592
rondevanfrankrijk,1,7e-06,0.9144520000000592
hoofdpijn,1,7e-06,0.9144590000000592
dirkzwager_nl,1,7e-06,0.9144660000000592
7x,1,7e-06,0.9144730000000592
35u,1,7e-06,0.9144800000000591
lag,1,7e-06,0.9144870000000591
vergeetachtig,1,7e-06,0.9144940000000591
ohje,1,7e-06,0.9145010000000591
belgiumbe,1,7e-06,0.914508000000059
infantieler,1,7e-06,0.914515000000059
sambo,1,7e-06,0.914522000000059
shurandy,1,7e-06,0.914529000000059
markeren,1,7e-06,0.914536000000059
deelauto,1,7e-06,0.914543000000059
vnan3,1,7e-06,0.9145500000000589
gemeenschappelijk,1,7e-06,0.9145570000000589
vivelevelo_be,1,7e-06,0.9145640000000589
ohra,1,7e-06,0.9145710000000589
meepak,1,7e-06,0.9145780000000588
beleidsmaatrege,1,7e-06,0.9145850000000588
aandelenmarket,1,7e-06,0.9145920000000588
zeepbelvorming,1,7e-06,0.9145990000000588
verruiming,1,7e-06,0.9146060000000588
kwantitatief,1,7e-06,0.9146130000000587
dissertatieresultat,1,7e-06,0.9146200000000587
hudepohl,1,7e-06,0.9146270000000587
beschouwen,1,7e-06,0.9146340000000587
onconventioneel,1,7e-06,0.9146410000000587
woutvanaren,1,7e-06,0.9146480000000586
salter,1,7e-06,0.9146550000000586
goedemorgennederland,1,7e-06,0.9146620000000586
midden-nederland,1,7e-06,0.9146690000000586
stapelwolkenluchten,1,7e-06,0.9146760000000586
jumbovismaroad,1,7e-06,0.9146830000000585
alliander,1,7e-06,0.9146900000000585
vannieuwkerke,1,7e-06,0.9146970000000585
bbc,1,7e-06,0.9147040000000585
eurozone,1,7e-06,0.9147110000000584
imfnews,1,7e-06,0.9147180000000584
coin,1,7e-06,0.9147250000000584
eilandjes,1,7e-06,0.9147320000000584
uitgave,1,7e-06,0.9147390000000584
bijcreëren,1,7e-06,0.9147460000000583
geraken,1,7e-06,0.9147530000000583
samira1980,1,7e-06,0.9147600000000583
omheen,1,7e-06,0.9147670000000583
kameraad,1,7e-06,0.9147740000000583
zijkant,1,7e-06,0.9147810000000582
harmens,1,7e-06,0.9147880000000582
tegel,1,7e-06,0.9147950000000582
tegelen,1,7e-06,0.9148020000000582
15146,1,7e-06,0.9148090000000582
zoetmr,1,7e-06,0.9148160000000581
blauw-roodlaan,1,7e-06,0.9148230000000581
kostenverhogen,1,7e-06,0.9148300000000581
voorverkoop,1,7e-06,0.9148370000000581
ticketmasterben,1,7e-06,0.914844000000058
ademen,1,7e-06,0.914851000000058
creditcard,1,7e-06,0.914858000000058
plastics,1,7e-06,0.914865000000058
15121,1,7e-06,0.914872000000058
x111,1,7e-06,0.914879000000058
oproer,1,7e-06,0.9148860000000579
spray,1,7e-06,0.9148930000000579
then,1,7e-06,0.9149000000000579
7729959,1,7e-06,0.9149070000000579
natuurbehoud,1,7e-06,0.9149140000000578
markharbers,1,7e-06,0.9149210000000578
erembodegem,1,7e-06,0.9149280000000578
tok,1,7e-06,0.9149350000000578
riagg,1,7e-06,0.9149420000000578
jeugdafdeling,1,7e-06,0.9149490000000577
uitgelezen,1,7e-06,0.9149560000000577
angelssite,1,7e-06,0.9149630000000577
hetduivelskind,1,7e-06,0.9149700000000577
aanneersteken,1,7e-06,0.9149770000000577
bloemenzee,1,7e-06,0.9149840000000576
nf,1,7e-06,0.9149910000000576
eigemanid,1,7e-06,0.9149980000000576
diersoort,1,7e-06,0.9150050000000576
habitat,1,7e-06,0.9150120000000576
zuiver,1,7e-06,0.9150190000000575
mestoverschott,1,7e-06,0.9150260000000575
opruiing,1,7e-06,0.9150330000000575
grossiren,1,7e-06,0.9150400000000575
vngemeent,1,7e-06,0.9150470000000575
nwstadslandbouw,1,7e-06,0.9150540000000574
zomermarkt,1,7e-06,0.9150610000000574
werhouder,1,7e-06,0.9150680000000574
landbouwpark,1,7e-06,0.9150750000000574
unigarant,1,7e-06,0.9150820000000573
velez,1,7e-06,0.9150890000000573
godin,1,7e-06,0.9150960000000573
juve,1,7e-06,0.9151030000000573
anelka,1,7e-06,0.9151100000000573
dorpsplein,1,7e-06,0.9151170000000572
westenhage,1,7e-06,0.9151240000000572
onvoorstelbaar,1,7e-06,0.9151310000000572
miley,1,7e-06,0.9151380000000572
schoonspring,1,7e-06,0.9151450000000572
slower,1,7e-06,0.9151520000000571
njmidm,1,7e-06,0.9151590000000571
shandy,1,7e-06,0.9151660000000571
geklapt,1,7e-06,0.9151730000000571
dujo070,1,7e-06,0.9151800000000571
cyrus,1,7e-06,0.915187000000057
morsdood,1,7e-06,0.915194000000057
divan,1,7e-06,0.915201000000057
zomerproject,1,7e-06,0.915208000000057
reisblog,1,7e-06,0.915215000000057
bewaren,1,7e-06,0.9152220000000569
vakantiefoto,1,7e-06,0.9152290000000569
zomeractie,1,7e-06,0.9152360000000569
strato,1,7e-06,0.9152430000000569
predivan,1,7e-06,0.9152500000000569
lampard,1,7e-06,0.9152570000000568
omroepje,1,7e-06,0.9152640000000568
partijt,1,7e-06,0.9152710000000568
dystopie,1,7e-06,0.9152780000000568
maashorst,1,7e-06,0.9152850000000567
sukkel,1,7e-06,0.9152920000000567
vechtersbaas,1,7e-06,0.9152990000000567
onderhorig,1,7e-06,0.9153060000000567
knallen,1,7e-06,0.9153130000000567
gpt,1,7e-06,0.9153200000000566
nctdream_broken_melodies,1,7e-06,0.9153270000000566
vote7dreamjuseyo,1,7e-06,0.9153340000000566
depressief,1,7e-06,0.9153410000000566
dreamsq_project,1,7e-06,0.9153480000000566
melodies,1,7e-06,0.9153550000000565
inkigayo,1,7e-06,0.9153620000000565
hotstage,1,7e-06,0.9153690000000565
votepen,1,7e-06,0.9153760000000565
fiatmanne,1,7e-06,0.9153830000000565
bnrpetrolhead,1,7e-06,0.9153900000000564
topmodel,1,7e-06,0.9153970000000564
heere,1,7e-06,0.9154040000000564
girls,1,7e-06,0.9154110000000564
sunkissed,1,7e-06,0.9154180000000564
aquasportief,1,7e-06,0.9154250000000563
sjees-app,1,7e-06,0.9154320000000563
absuxuqxqhxaodjuwsxb,1,7e-06,0.9154390000000563
charente,1,7e-06,0.9154460000000563
broodof,1,7e-06,0.9154530000000562
haard,1,7e-06,0.9154600000000562
friso,1,7e-06,0.9154670000000562
kapel,1,7e-06,0.9154740000000562
damme,1,7e-06,0.9154810000000562
wilhelmus,1,7e-06,0.9154880000000561
martha,1,7e-06,0.9154950000000561
kippenvel,1,7e-06,0.9155020000000561
滦州,1,7e-06,0.9155090000000561
rumguild,1,7e-06,0.9155160000000561
g9lbtw3n9j672eysasbmaajb8eb8aak,1,7e-06,0.915523000000056
aquapark,1,7e-06,0.915530000000056
agema,1,7e-06,0.915537000000056
zandstuve,1,7e-06,0.915544000000056
rkcnu,1,7e-06,0.915551000000056
asjdjsnsnzn,1,7e-06,0.9155580000000559
datwasantifa,1,7e-06,0.9155650000000559
rtvnof,1,7e-06,0.9155720000000559
lc_nl,1,7e-06,0.9155790000000559
tho,1,7e-06,0.9155860000000559
el04nelynchv4rg4n40p0rkerphel40s04lsbury,1,7e-06,0.9155930000000558
woningbouwplan,1,7e-06,0.9156000000000558
huuren,1,7e-06,0.9156070000000558
napoleon,1,7e-06,0.9156140000000558
andorra,1,7e-06,0.9156210000000558
lobet,1,7e-06,0.9156280000000557
weergaloos,1,7e-06,0.9156350000000557
loo,1,7e-06,0.9156420000000557
vertelling,1,7e-06,0.9156490000000557
bevattelijk,1,7e-06,0.9156560000000556
homerisch,1,7e-06,0.9156630000000556
wesssmxkzjai,1,7e-06,0.9156700000000556
wrrrr,1,7e-06,0.9156770000000556
hoppa,1,7e-06,0.9156840000000556
incluis,1,7e-06,0.9156910000000555
glorieus,1,7e-06,0.9156980000000555
filedruk,1,7e-06,0.9157050000000555
raadvankerak,1,7e-06,0.9157120000000555
terugvallen,1,7e-06,0.9157190000000555
boemerang,1,7e-06,0.9157260000000554
verminderen,1,7e-06,0.9157330000000554
schietspelle,1,7e-06,0.9157400000000554
gta,1,7e-06,0.9157470000000554
blusten,1,7e-06,0.9157540000000554
ganpat,1,7e-06,0.9157610000000553
prem,1,7e-06,0.9157680000000553
oudhoofdtrainer,1,7e-06,0.9157750000000553
datwasiknie,1,7e-06,0.9157820000000553
kou,1,7e-06,0.9157890000000553
rattenval,1,7e-06,0.9157960000000552
verbeelding,1,7e-06,0.9158030000000552
revolutie,1,7e-06,0.9158100000000552
souplesse,1,7e-06,0.9158170000000552
phone,1,7e-06,0.9158240000000551
afkomen,1,7e-06,0.9158310000000551
achilleshiel,1,7e-06,0.9158380000000551
nhsport,1,7e-06,0.9158450000000551
telstar1963nv,1,7e-06,0.9158520000000551
wishlist,1,7e-06,0.915859000000055
joe_kappa,1,7e-06,0.915866000000055
microfo,1,7e-06,0.915873000000055
rotatie,1,7e-06,0.915880000000055
smies,1,7e-06,0.915887000000055
aouar,1,7e-06,0.9158940000000549
scamh,1,7e-06,0.9159010000000549
zwanenhals,1,7e-06,0.9159080000000549
morata,1,7e-06,0.9159150000000549
fleur,1,7e-06,0.9159220000000549
wanby,1,7e-06,0.9159290000000548
received,1,7e-06,0.9159360000000548
procesanalyses,1,7e-06,0.9159430000000548
stamppot,1,7e-06,0.9159500000000548
inhoude,1,7e-06,0.9159570000000548
kristens,1,7e-06,0.9159640000000547
theredactedinc,1,7e-06,0.9159710000000547
telecommarkt,1,7e-06,0.9159780000000547
uitdager,1,7e-06,0.9159850000000547
belichaamen,1,7e-06,0.9159920000000547
metamorfose,1,7e-06,0.9159990000000546
louizalaan,1,7e-06,0.9160060000000546
orangebenl,1,7e-06,0.9160130000000546
ruimschoots,1,7e-06,0.9160200000000546
vlaggenschip,1,7e-06,0.9160270000000545
shoegaze,1,7e-06,0.9160340000000545
flirt,1,7e-06,0.9160410000000545
ndicka,1,7e-06,0.9160480000000545
llorent,1,7e-06,0.9160550000000545
opentowork,1,7e-06,0.9160620000000544
nieuwebaan,1,7e-06,0.9160690000000544
winnie,1,7e-06,0.9160760000000544
basi,1,7e-06,0.9160830000000544
uitvaartcentrum,1,7e-06,0.9160900000000544
dullen,1,7e-06,0.9160970000000543
zeewoldenaar,1,7e-06,0.9161040000000543
asieldiscour,1,7e-06,0.9161110000000543
categorisering,1,7e-06,0.9161180000000543
ob视讯,1,7e-06,0.9161250000000543
invalshoek,1,7e-06,0.9161320000000542
三公,1,7e-06,0.9161390000000542
nowland,1,7e-06,0.9161460000000542
bijon,1,7e-06,0.9161530000000542
geweldpleging,1,7e-06,0.9161600000000542
kunya,1,7e-06,0.9161670000000541
uuramsterdam,1,7e-06,0.9161740000000541
glashalfvol,1,7e-06,0.9161810000000541
hwhwhwhejwhwjwshhwhw,1,7e-06,0.9161880000000541
kse,1,7e-06,0.916195000000054
analysis,1,7e-06,0.916202000000054
kse100,1,7e-06,0.916209000000054
verzendlabel,1,7e-06,0.916216000000054
plaatsgenooen,1,7e-06,0.916223000000054
staatsamptenaar,1,7e-06,0.916230000000054
laconiek,1,7e-06,0.9162370000000539
cafe,1,7e-06,0.9162440000000539
loterij,1,7e-06,0.9162510000000539
verlaagen,1,7e-06,0.9162580000000539
legitiem,1,7e-06,0.9162650000000538
fmlllll,1,7e-06,0.9162720000000538
baddd,1,7e-06,0.9162790000000538
intimidatie,1,7e-06,0.9162860000000538
biggie,1,7e-06,0.9162930000000538
zeewolde_online,1,7e-06,0.9163000000000537
tegenvaller,1,7e-06,0.9163070000000537
tribaal,1,7e-06,0.9163140000000537
byte,1,7e-06,0.9163210000000537
wrap,1,7e-06,0.9163280000000537
253,1,7e-06,0.9163350000000536
esoclose,1,7e-06,0.9163420000000536
vondel,1,7e-06,0.9163490000000536
doorslag,1,7e-06,0.9163560000000536
pakistanstockexchang,1,7e-06,0.9163630000000536
koeienstal,1,7e-06,0.9163700000000535
neerwaarts,1,7e-06,0.9163770000000535
3134,1,7e-06,0.9163840000000535
koortsig,1,7e-06,0.9163910000000535
stoer,1,7e-06,0.9163980000000534
droogklappen,1,7e-06,0.9164050000000534
woordspeling,1,7e-06,0.9164120000000534
metafoar,1,7e-06,0.9164190000000534
spiral,1,7e-06,0.9164260000000534
zanglijan,1,7e-06,0.9164330000000533
grief,1,7e-06,0.9164400000000533
stone,1,7e-06,0.9164470000000533
algerijn,1,7e-06,0.9164540000000533
87,1,7e-06,0.9164610000000533
wat-het-ook-was,1,7e-06,0.9164680000000532
theoloog,1,7e-06,0.9164750000000532
mannelijk,1,7e-06,0.9164820000000532
gedragen,1,7e-06,0.9164890000000532
drumsound,1,7e-06,0.9164960000000532
draagtas,1,7e-06,0.9165030000000531
opnaaiding,1,7e-06,0.9165100000000531
platenzaak,1,7e-06,0.9165170000000531
rkgk,1,7e-06,0.9165240000000531
checkup,1,7e-06,0.916531000000053
stalku,1,7e-06,0.916538000000053
geveltechniek,1,7e-06,0.916545000000053
brandt,1,7e-06,0.916552000000053
pol_rijswijk,1,7e-06,0.916559000000053
investpakistan,1,7e-06,0.916566000000053
0900-8844,1,7e-06,0.9165730000000529
baydaarcapital,1,7e-06,0.9165800000000529
zelfingenom,1,7e-06,0.9165870000000529
ministeraalberselaan,1,7e-06,0.9165940000000529
prinsesmarijkesingel,1,7e-06,0.9166010000000528
ertussen,1,7e-06,0.9166080000000528
onbenull,1,7e-06,0.9166150000000528
dwangmatig,1,7e-06,0.9166220000000528
went,1,7e-06,0.9166290000000528
bekommerd,1,7e-06,0.9166360000000527
inflyteapp,1,7e-06,0.9166430000000527
wllh,1,7e-06,0.9166500000000527
durgerdam,1,7e-06,0.9166570000000527
conversatie,1,7e-06,0.9166640000000527
m1kamphuis,1,7e-06,0.9166710000000526
winderig,1,7e-06,0.9166780000000526
inhaalvakantiedagje,1,7e-06,0.9166850000000526
damcentrum,1,7e-06,0.9166920000000526
smijten,1,7e-06,0.9166990000000526
chicken,1,7e-06,0.9167060000000525
meenlen,1,7e-06,0.9167130000000525
inslepen,1,7e-06,0.9167200000000525
teddybeur,1,7e-06,0.9167270000000525
cadeauwinkel,1,7e-06,0.9167340000000525
mayo,1,7e-06,0.9167410000000524
vetkoek,1,7e-06,0.9167480000000524
lizzo,1,7e-06,0.9167550000000524
drinkmaa,1,7e-06,0.9167620000000524
omlopen,1,7e-06,0.9167690000000523
smalleee,1,7e-06,0.9167760000000523
forgot,1,7e-06,0.9167830000000523
klaagcultuur,1,7e-06,0.9167900000000523
huisvesten,1,7e-06,0.9167970000000523
indonesiër,1,7e-06,0.9168040000000522
surinamer,1,7e-06,0.9168110000000522
rampspoed,1,7e-06,0.9168180000000522
gaslighting,1,7e-06,0.9168250000000522
zesjescultuur,1,7e-06,0.9168320000000522
afrit,1,7e-06,0.9168390000000521
tussenstand,1,7e-06,0.9168460000000521
deveenhoop,1,7e-06,0.9168530000000521
9245,1,7e-06,0.9168600000000521
9215,1,7e-06,0.9168670000000521
9214,1,7e-06,0.916874000000052
9213,1,7e-06,0.916881000000052
9212,1,7e-06,0.916888000000052
nijbeet,1,7e-06,0.916895000000052
dewilg,1,7e-06,0.916902000000052
stan,1,7e-06,0.9169090000000519
taxipro,1,7e-06,0.9169160000000519
adeel,1,7e-06,0.9169230000000519
ollagnier,1,7e-06,0.9169300000000519
fdde859e-aad1-43ee-9000-353db357619c,1,7e-06,0.9169370000000518
niee,1,7e-06,0.9169440000000518
pg电子,1,7e-06,0.9169510000000518
二十一点,1,7e-06,0.9169580000000518
棋牌,1,7e-06,0.9169650000000518
toilet,1,7e-06,0.9169720000000517
北京pk10,1,7e-06,0.9169790000000517
roudi,1,7e-06,0.9169860000000517
overledenen,1,7e-06,0.9169930000000517
massenbach,1,7e-06,0.9170000000000517
megavago,1,7e-06,0.9170070000000516
terrel,1,7e-06,0.9170140000000516
onomkeerbaar,1,7e-06,0.9170210000000516
helemáál,1,7e-06,0.9170280000000516
deadass,1,7e-06,0.9170350000000516
ngv,1,7e-06,0.9170420000000515
hlemt,1,7e-06,0.9170490000000515
blklab,1,7e-06,0.9170560000000515
3awed,1,7e-06,0.9170630000000515
mor3ibin,1,7e-06,0.9170700000000515
regiotaxi,1,7e-06,0.9170770000000514
almelo,1,7e-06,0.9170840000000514
ontraflen,1,7e-06,0.9170910000000514
bolder,1,7e-06,0.9170980000000514
klunzig,1,7e-06,0.9171050000000514
mete,1,7e-06,0.9171120000000513
tweet-,1,7e-06,0.9171190000000513
makevoetbaltwitterleukagain,1,7e-06,0.9171260000000513
uitsterven,1,7e-06,0.9171330000000513
uitlokgedrag,1,7e-06,0.9171400000000512
w9,1,7e-06,0.9171470000000512
lill_heart,1,7e-06,0.9171540000000512
once,1,7e-06,0.9171610000000512
dekh,1,7e-06,0.9171680000000512
sint-niklaas,1,7e-06,0.9171750000000511
rechtpraat,1,7e-06,0.9171820000000511
tomatensoep-festival,1,7e-06,0.9171890000000511
heee,1,7e-06,0.9171960000000511
cocwitttt,1,7e-06,0.9172030000000511
mov,1,7e-06,0.917210000000051
opgepakt,1,7e-06,0.917217000000051
smol,1,7e-06,0.917224000000051
yogastudio,1,7e-06,0.917231000000051
bezetten,1,7e-06,0.917238000000051
hacker,1,7e-06,0.9172450000000509
dertig,1,7e-06,0.9172520000000509
constructief,1,7e-06,0.9172590000000509
dsm,1,7e-06,0.9172660000000509
terugverdientijd,1,7e-06,0.9172730000000509
privacywetgeving,1,7e-06,0.9172800000000508
verrotte,1,7e-06,0.9172870000000508
euniveau,1,7e-06,0.9172940000000508
fantaseren,1,7e-06,0.9173010000000508
handtekening,1,7e-06,0.9173080000000507
menagerie,1,7e-06,0.9173150000000507
leipo,1,7e-06,0.9173220000000507
mühlberger,1,7e-06,0.9173290000000507
lydia,1,7e-06,0.9173360000000507
groenoord,1,7e-06,0.9173430000000506
aranburu,1,7e-06,0.9173500000000506
tekeninge,1,7e-06,0.9173570000000506
risicovol,1,7e-06,0.9173640000000506
reguleren,1,7e-06,0.9173710000000506
nweenergiesdam,1,7e-06,0.9173780000000505
oreliopark,1,7e-06,0.9173850000000505
zomerfeest,1,7e-06,0.9173920000000505
oliveira,1,7e-06,0.9173990000000505
pedrero,1,7e-06,0.9174060000000505
jongoranje,1,7e-06,0.9174130000000504
u21euro,1,7e-06,0.9174200000000504
milanvanewijk,1,7e-06,0.9174270000000504
beloonen,1,7e-06,0.9174340000000504
jorgenson,1,7e-06,0.9174410000000504
izagirre,1,7e-06,0.9174480000000503
invallen,1,7e-06,0.9174550000000503
hyper,1,7e-06,0.9174620000000503
synk,1,7e-06,0.9174690000000503
noah,1,7e-06,0.9174760000000503
aankopen,1,7e-06,0.9174830000000502
5-6,1,7e-06,0.9174900000000502
ifv7n34q,1,7e-06,0.9174970000000502
keel,1,7e-06,0.9175040000000502
doorsnijden,1,7e-06,0.9175110000000501
weerzinwekken,1,7e-06,0.9175180000000501
0x143431fc53847faf0f3798c37e81dcbfd08db902,1,7e-06,0.9175250000000501
overvloed,1,7e-06,0.9175320000000501
affiliate,1,7e-06,0.9175390000000501
230226,1,7e-06,0.91754600000005
twitchstreamer,1,7e-06,0.91755300000005
streamer,1,7e-06,0.91756000000005
verlieren,1,7e-06,0.91756700000005
elo,1,7e-06,0.91757400000005
gooo,1,7e-06,0.9175810000000499
lets,1,7e-06,0.9175880000000499
40u,1,7e-06,0.9175950000000499
papers,1,7e-06,0.9176020000000499
emailen,1,7e-06,0.9176090000000499
pamflet,1,7e-06,0.9176160000000498
abegk,1,7e-06,0.9176230000000498
4k,1,7e-06,0.9176300000000498
onuitwisbaar,1,7e-06,0.9176370000000498
kbshetkofschip,1,7e-06,0.9176440000000498
vertrouwenspersonen,1,7e-06,0.9176510000000497
gid,1,7e-06,0.9176580000000497
mentor,1,7e-06,0.9176650000000497
princiepsakkoord,1,7e-06,0.9176720000000497
babymaker,1,7e-06,0.9176790000000496
nextlvlit,1,7e-06,0.9176860000000496
bewindsman,1,7e-06,0.9176930000000496
routinematig,1,7e-06,0.9177000000000496
bondskanselarij,1,7e-06,0.9177070000000496
daaruit,1,7e-06,0.9177140000000495
informeel,1,7e-06,0.9177210000000495
vlaams-nederlands,1,7e-06,0.9177280000000495
guerreiro,1,7e-06,0.9177350000000495
oud-turnhout,1,7e-06,0.9177420000000495
record,1,7e-06,0.9177490000000494
铁山,1,7e-06,0.9177560000000494
geldstromen,1,7e-06,0.9177630000000494
allesbepalen,1,7e-06,0.9177700000000494
vertaler,1,7e-06,0.9177770000000494
mestgebruik,1,7e-06,0.9177840000000493
nitraatwetgeving,1,7e-06,0.9177910000000493
samenwerkten,1,7e-06,0.9177980000000493
overheidsgebouw,1,7e-06,0.9178050000000493
paarlberg,1,7e-06,0.9178120000000493
ocumrceem,1,7e-06,0.9178190000000492
spaarpo,1,7e-06,0.9178260000000492
0p4nu73hthnpko3ib69j98rfp5fy3uhtdtk2axnvbk1ay,1,7e-06,0.9178330000000492
boe3k,1,7e-06,0.9178400000000492
unileiden,1,7e-06,0.9178470000000492
lumc_leiden,1,7e-06,0.9178540000000491
museumboerhaave,1,7e-06,0.9178610000000491
gemeenteleiden,1,7e-06,0.9178680000000491
irankunda,1,7e-06,0.9178750000000491
2-1,1,7e-06,0.917882000000049
invaller,1,7e-06,0.917889000000049
rento,1,7e-06,0.917896000000049
oogvereniging,1,7e-06,0.917903000000049
uittrekken,1,7e-06,0.917910000000049
lering,1,7e-06,0.9179170000000489
spuit,1,7e-06,0.9179240000000489
onderliggen,1,7e-06,0.9179310000000489
lagen,1,7e-06,0.9179380000000489
38u,1,7e-06,0.9179450000000489
werkgroep,1,7e-06,0.9179520000000488
eilee,1,7e-06,0.9179590000000488
vip-almere,1,7e-06,0.9179660000000488
verwensing,1,7e-06,0.9179730000000488
afcu17,1,7e-06,0.9179800000000488
sato,1,7e-06,0.9179870000000487
ryunosuke,1,7e-06,0.9179940000000487
takaoka,1,7e-06,0.9180010000000487
holleeder,1,7e-06,0.9180080000000487
ofveefsaci,1,7e-06,0.9180150000000487
